dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
31/07/2020,31,7,2020,8,0,Jamaica,JM,JAM,2948277,America,3.35789344
30/07/2020,30,7,2020,1,0,Jamaica,JM,JAM,2948277,America,3.15438475
29/07/2020,29,7,2020,2,0,Jamaica,JM,JAM,2948277,America,3.15438475
28/07/2020,28,7,2020,11,0,Jamaica,JM,JAM,2948277,America,3.18830286
27/07/2020,27,7,2020,5,0,Jamaica,JM,JAM,2948277,America,2.84912171
26/07/2020,26,7,2020,16,0,Jamaica,JM,JAM,2948277,America,2.67953113
25/07/2020,25,7,2020,5,0,Jamaica,JM,JAM,2948277,America,2.30643186
24/07/2020,24,7,2020,0,0,Jamaica,JM,JAM,2948277,America,2.13684128
23/07/2020,23,7,2020,7,0,Jamaica,JM,JAM,2948277,America,2.20467751
22/07/2020,22,7,2020,0,0,Jamaica,JM,JAM,2948277,America,2.1707594
21/07/2020,21,7,2020,19,0,Jamaica,JM,JAM,2948277,America,2.44210432
20/07/2020,20,7,2020,16,0,Jamaica,JM,JAM,2948277,America,1.9672507
19/07/2020,19,7,2020,6,0,Jamaica,JM,JAM,2948277,America,1.56023332
18/07/2020,18,7,2020,3,0,Jamaica,JM,JAM,2948277,America,1.59415143
17/07/2020,17,7,2020,2,0,Jamaica,JM,JAM,2948277,America,1.69590578
16/07/2020,16,7,2020,1,0,Jamaica,JM,JAM,2948277,America,1.89941447
15/07/2020,15,7,2020,3,0,Jamaica,JM,JAM,2948277,America,2.03508693
14/07/2020,14,7,2020,1,0,Jamaica,JM,JAM,2948277,America,2.06900505
13/07/2020,13,7,2020,0,0,Jamaica,JM,JAM,2948277,America,2.10292316
12/7/2020,12,7,2020,5,0,Jamaica,JM,JAM,2948277,America,2.30643186
11/7/2020,11,7,2020,0,0,Jamaica,JM,JAM,2948277,America,2.27251374
10/7/2020,10,7,2020,2,0,Jamaica,JM,JAM,2948277,America,2.34034997
9/7/2020,9,7,2020,6,0,Jamaica,JM,JAM,2948277,America,2.47602244
8/7/2020,8,7,2020,8,0,Jamaica,JM,JAM,2948277,America,2.54385867
7/7/2020,7,7,2020,5,0,Jamaica,JM,JAM,2948277,America,2.44210432
6/7/2020,6,7,2020,4,0,Jamaica,JM,JAM,2948277,America,2.47602244
5/7/2020,5,7,2020,7,0,Jamaica,JM,JAM,2948277,America,2.40818621
4/7/2020,4,7,2020,6,0,Jamaica,JM,JAM,2948277,America,2.34034997
3/7/2020,3,7,2020,8,0,Jamaica,JM,JAM,2948277,America,3.01871229
2/7/2020,2,7,2020,5,0,Jamaica,JM,JAM,2948277,America,2.74736736
1/7/2020,1,7,2020,4,0,Jamaica,JM,JAM,2948277,America,2.74736736
30/06/2020,30,6,2020,2,0,Jamaica,JM,JAM,2948277,America,2.6116949
29/06/2020,29,6,2020,6,0,Jamaica,JM,JAM,2948277,America,2.67953113
28/06/2020,28,6,2020,4,0,Jamaica,JM,JAM,2948277,America,2.54385867
27/06/2020,27,6,2020,2,0,Jamaica,JM,JAM,2948277,America,2.44210432
26/06/2020,26,6,2020,6,0,Jamaica,JM,JAM,2948277,America,2.47602244
25/06/2020,25,6,2020,8,0,Jamaica,JM,JAM,2948277,America,2.47602244
24/06/2020,24,6,2020,5,0,Jamaica,JM,JAM,2948277,America,2.20467751
23/06/2020,23,6,2020,6,0,Jamaica,JM,JAM,2948277,America,2.23859563
22/06/2020,22,6,2020,2,0,Jamaica,JM,JAM,2948277,America,2.06900505
21/06/2020,21,6,2020,5,0,Jamaica,JM,JAM,2948277,America,2.06900505
20/06/2020,20,6,2020,26,0,Jamaica,JM,JAM,2948277,America,1.93333259
19/06/2020,19,6,2020,0,0,Jamaica,JM,JAM,2948277,America,1.18713404
18/06/2020,18,6,2020,5,0,Jamaica,JM,JAM,2948277,America,1.22105216
17/06/2020,17,6,2020,0,0,Jamaica,JM,JAM,2948277,America,1.05146158
16/06/2020,16,6,2020,4,0,Jamaica,JM,JAM,2948277,America,1.11929781
15/06/2020,15,6,2020,2,0,Jamaica,JM,JAM,2948277,America,1.05146158
14/06/2020,14,6,2020,1,0,Jamaica,JM,JAM,2948277,America,1.15321593
13/06/2020,13,6,2020,3,0,Jamaica,JM,JAM,2948277,America,1.32280651
12/6/2020,12,6,2020,6,0,Jamaica,JM,JAM,2948277,America,1.42456085
11/6/2020,11,6,2020,0,0,Jamaica,JM,JAM,2948277,America,1.22105216
10/6/2020,10,6,2020,6,0,Jamaica,JM,JAM,2948277,America,1.39064274
9/6/2020,9,6,2020,1,0,Jamaica,JM,JAM,2948277,America,1.45847897
8/6/2020,8,6,2020,2,0,Jamaica,JM,JAM,2948277,America,1.56023332
7/6/2020,7,6,2020,1,0,Jamaica,JM,JAM,2948277,America,1.56023332
6/6/2020,6,6,2020,4,0,Jamaica,JM,JAM,2948277,America,1.72982389
5/6/2020,5,6,2020,1,1,Jamaica,JM,JAM,2948277,America,1.93333259
4/6/2020,4,6,2020,0,0,Jamaica,JM,JAM,2948277,America,2.06900505
3/6/2020,3,6,2020,2,0,Jamaica,JM,JAM,2948277,America,2.37426809
2/6/2020,2,6,2020,2,0,Jamaica,JM,JAM,2948277,America,2.30643186
1/6/2020,1,6,2020,5,0,Jamaica,JM,JAM,2948277,America,2.23859563
31/05/2020,31,5,2020,6,0,Jamaica,JM,JAM,2948277,America,2.1707594
30/05/2020,30,5,2020,6,0,Jamaica,JM,JAM,2948277,America,2.1707594
29/05/2020,29,5,2020,0,0,Jamaica,JM,JAM,2948277,America,2.03508693
28/05/2020,28,5,2020,5,0,Jamaica,JM,JAM,2948277,America,2.03508693
27/05/2020,27,5,2020,8,0,Jamaica,JM,JAM,2948277,America,1.93333259
26/05/2020,26,5,2020,4,0,Jamaica,JM,JAM,2948277,America,1.72982389
25/05/2020,25,5,2020,2,0,Jamaica,JM,JAM,2948277,America,1.69590578
24/05/2020,24,5,2020,6,0,Jamaica,JM,JAM,2948277,America,1.76374201
23/05/2020,23,5,2020,10,0,Jamaica,JM,JAM,2948277,America,1.83157824
22/05/2020,22,5,2020,5,0,Jamaica,JM,JAM,2948277,America,1.56023332
21/05/2020,21,5,2020,9,0,Jamaica,JM,JAM,2948277,America,1.72982389
20/05/2020,20,5,2020,0,0,Jamaica,JM,JAM,2948277,America,1.59415143
19/05/2020,19,5,2020,0,0,Jamaica,JM,JAM,2948277,America,1.66198766
18/05/2020,18,5,2020,3,0,Jamaica,JM,JAM,2948277,America,1.72982389
17/05/2020,17,5,2020,6,0,Jamaica,JM,JAM,2948277,America,1.83157824
16/05/2020,16,5,2020,2,0,Jamaica,JM,JAM,2948277,America,2.67953113
15/05/2020,15,5,2020,0,0,Jamaica,JM,JAM,2948277,America,2.95087605
14/05/2020,14,5,2020,2,0,Jamaica,JM,JAM,2948277,America,3.83274706
13/05/2020,13,5,2020,2,0,Jamaica,JM,JAM,2948277,America,4.27368256
12/5/2020,12,5,2020,3,0,Jamaica,JM,JAM,2948277,America,4.78245429
11/5/2020,11,5,2020,4,0,Jamaica,JM,JAM,2948277,America,5.15555357
10/5/2020,10,5,2020,8,0,Jamaica,JM,JAM,2948277,America,6.5461963
9/5/2020,9,5,2020,2,0,Jamaica,JM,JAM,2948277,America,6.85145934
8/5/2020,8,5,2020,10,0,Jamaica,JM,JAM,2948277,America,8.00467527
7/5/2020,7,5,2020,5,0,Jamaica,JM,JAM,2948277,America,7.66549412
6/5/2020,6,5,2020,2,0,Jamaica,JM,JAM,2948277,America,8.14034774
5/5/2020,5,5,2020,2,0,Jamaica,JM,JAM,2948277,America,8.41169266
4/5/2020,4,5,2020,6,1,Jamaica,JM,JAM,2948277,America,9.25964555
3/5/2020,3,5,2020,31,0,Jamaica,JM,JAM,2948277,America,9.83625351
2/5/2020,2,5,2020,10,0,Jamaica,JM,JAM,2948277,America,9.12397309
1/5/2020,1,5,2020,26,1,Jamaica,JM,JAM,2948277,America,9.46315424
30/04/2020,30,4,2020,15,0,Jamaica,JM,JAM,2948277,America,9.19180932
29/04/2020,29,4,2020,17,0,Jamaica,JM,JAM,2948277,America,9.3613999
28/04/2020,28,4,2020,14,0,Jamaica,JM,JAM,2948277,America,9.87017163
27/04/2020,27,4,2020,45,0,Jamaica,JM,JAM,2948277,America,9.42923613
26/04/2020,26,4,2020,17,0,Jamaica,JM,JAM,2948277,America,8.00467527
25/04/2020,25,4,2020,36,1,Jamaica,JM,JAM,2948277,America,7.56373977
24/04/2020,24,4,2020,0,0,Jamaica,JM,JAM,2948277,America,6.41052384
23/04/2020,23,4,2020,19,0,Jamaica,JM,JAM,2948277,America,6.41052384
22/04/2020,22,4,2020,10,0,Jamaica,JM,JAM,2948277,America,5.76607965
21/04/2020,21,4,2020,27,1,Jamaica,JM,JAM,2948277,America,5.56257095
20/04/2020,20,4,2020,23,0,Jamaica,JM,JAM,2948277,America,4.68069995
19/04/2020,19,4,2020,10,0,Jamaica,JM,JAM,2948277,America,4.00233764
18/04/2020,18,4,2020,20,0,Jamaica,JM,JAM,2948277,America,3.73099271
17/04/2020,17,4,2020,18,0,Jamaica,JM,JAM,2948277,America,3.25613909
16/04/2020,16,4,2020,20,0,Jamaica,JM,JAM,2948277,America,2.74736736
15/04/2020,15,4,2020,32,1,Jamaica,JM,JAM,2948277,America,2.27251374
14/04/2020,14,4,2020,1,0,Jamaica,JM,JAM,2948277,America,1.18713404
13/04/2020,13,4,2020,3,0,Jamaica,JM,JAM,2948277,America,1.28888839
12/4/2020,12,4,2020,4,0,Jamaica,JM,JAM,2948277,America,1.25497028
11/4/2020,11,4,2020,2,0,Jamaica,JM,JAM,2948277,America,1.32280651
10/4/2020,10,4,2020,0,0,Jamaica,JM,JAM,2948277,America,1.25497028
9/4/2020,9,4,2020,0,1,Jamaica,JM,JAM,2948277,America,1.28888839
8/4/2020,8,4,2020,4,0,Jamaica,JM,JAM,2948277,America,1.42456085
7/4/2020,7,4,2020,1,0,Jamaica,JM,JAM,2948277,America,1.35672462
6/4/2020,6,4,2020,3,0,Jamaica,JM,JAM,2948277,America,1.32280651
5/4/2020,5,4,2020,2,0,Jamaica,JM,JAM,2948277,America,1.22105216
4/4/2020,4,4,2020,6,0,Jamaica,JM,JAM,2948277,America,1.15321593
3/4/2020,3,4,2020,3,0,Jamaica,JM,JAM,2948277,America,1.05146158
2/4/2020,2,4,2020,6,2,Jamaica,JM,JAM,2948277,America,0.98362535
1/4/2020,1,4,2020,0,0,Jamaica,JM,JAM,2948277,America,0.84795289
31/03/2020,31,3,2020,4,0,Jamaica,JM,JAM,2948277,America,0.94970724
30/03/2020,30,3,2020,2,0,Jamaica,JM,JAM,2948277,America,0.81403477
29/03/2020,29,3,2020,6,0,Jamaica,JM,JAM,2948277,America,0.81403477
28/03/2020,28,3,2020,0,0,Jamaica,JM,JAM,2948277,America,0.67836231
27/03/2020,27,3,2020,1,0,Jamaica,JM,JAM,2948277,America,0.81403477
26/03/2020,26,3,2020,4,0,Jamaica,JM,JAM,2948277,America,0.84795289
25/03/2020,25,3,2020,2,1,Jamaica,JM,JAM,2948277,America,
24/03/2020,24,3,2020,0,0,Jamaica,JM,JAM,2948277,America,
23/03/2020,23,3,2020,0,0,Jamaica,JM,JAM,2948277,America,
22/03/2020,22,3,2020,0,0,Jamaica,JM,JAM,2948277,America,
21/03/2020,21,3,2020,3,0,Jamaica,JM,JAM,2948277,America,
20/03/2020,20,3,2020,1,0,Jamaica,JM,JAM,2948277,America,
19/03/2020,19,3,2020,2,0,Jamaica,JM,JAM,2948277,America,
18/03/2020,18,3,2020,3,0,Jamaica,JM,JAM,2948277,America,
17/03/2020,17,3,2020,0,0,Jamaica,JM,JAM,2948277,America,
16/03/2020,16,3,2020,2,0,Jamaica,JM,JAM,2948277,America,
14/03/2020,14,3,2020,2,0,Jamaica,JM,JAM,2948277,America,
13/03/2020,13,3,2020,4,0,Jamaica,JM,JAM,2948277,America,
12/3/2020,12,3,2020,2,0,Jamaica,JM,JAM,2948277,America,
25/11/2020,25,11,2020,1471,12,Japan,JP,JPN,126860299,Asia,19.89905447
24/11/2020,24,11,2020,3012,9,Japan,JP,JPN,126860299,Asia,19.66415041
23/11/2020,23,11,2020,738,6,Japan,JP,JPN,126860299,Asia,17.99853869
22/11/2020,22,11,2020,2514,11,Japan,JP,JPN,126860299,Asia,18.20348855
21/11/2020,21,11,2020,2398,20,Japan,JP,JPN,126860299,Asia,17.14563198
20/11/2020,20,11,2020,2301,21,Japan,JP,JPN,126860299,Asia,16.14768384
19/11/2020,19,11,2020,2151,9,Japan,JP,JPN,126860299,Asia,15.07800325
18/11/2020,18,11,2020,1489,10,Japan,JP,JPN,126860299,Asia,14.12183334
17/11/2020,17,11,2020,2649,20,Japan,JP,JPN,126860299,Asia,13.43603959
16/11/2020,16,11,2020,0,0,Japan,JP,JPN,126860299,Asia,11.71682561
15/11/2020,15,11,2020,1694,3,Japan,JP,JPN,126860299,Asia,12.24260082
14/11/2020,14,11,2020,1685,13,Japan,JP,JPN,126860299,Asia,11.50162826
13/11/2020,13,11,2020,1587,16,Japan,JP,JPN,126860299,Asia,10.78036242
12/11/2020,12,11,2020,1555,10,Japan,JP,JPN,126860299,Asia,10.13634691
11/11/2020,11,11,2020,1173,12,Japan,JP,JPN,126860299,Asia,9.49075487
10/11/2020,10,11,2020,899,11,Japan,JP,JPN,126860299,Asia,9.05326575
9/11/2020,9,11,2020,998,6,Japan,JP,JPN,126860299,Asia,8.67883813
8/11/2020,8,11,2020,1172,3,Japan,JP,JPN,126860299,Asia,8.31781107
7/11/2020,7,11,2020,1132,3,Japan,JP,JPN,126860299,Asia,7.94495999
6/11/2020,6,11,2020,944,12,Japan,JP,JPN,126860299,Asia,7.60206312
5/11/2020,5,11,2020,938,8,Japan,JP,JPN,126860299,Asia,7.34193445
4/11/2020,4,11,2020,619,6,Japan,JP,JPN,126860299,Asia,7.06840522
3/11/2020,3,11,2020,468,6,Japan,JP,JPN,126860299,Asia,6.93755262
2/11/2020,2,11,2020,667,8,Japan,JP,JPN,126860299,Asia,6.84690172
1/11/2020,1,11,2020,754,11,Japan,JP,JPN,126860299,Asia,6.69240106
31/10/2020,31,10,2020,770,11,Japan,JP,JPN,126860299,Asia,6.56548981
30/10/2020,30,10,2020,770,11,Japan,JP,JPN,126860299,Asia,6.45670873
29/10/2020,29,10,2020,736,3,Japan,JP,JPN,126860299,Asia,6.41808356
28/10/2020,28,10,2020,618,5,Japan,JP,JPN,126860299,Asia,6.28723096
27/10/2020,27,10,2020,424,7,Japan,JP,JPN,126860299,Asia,6.16820239
26/10/2020,26,10,2020,540,7,Japan,JP,JPN,126860299,Asia,6.09095206
25/10/2020,25,10,2020,699,5,Japan,JP,JPN,126860299,Asia,6.00818385
24/10/2020,24,10,2020,697,12,Japan,JP,JPN,126860299,Asia,5.99241848
23/10/2020,23,10,2020,614,9,Japan,JP,JPN,126860299,Asia,5.91122681
22/10/2020,22,10,2020,591,6,Japan,JP,JPN,126860299,Asia,5.91516815
21/10/2020,21,10,2020,453,3,Japan,JP,JPN,126860299,Asia,5.82530552
20/10/2020,20,10,2020,353,2,Japan,JP,JPN,126860299,Asia,5.85920107
19/10/2020,19,10,2020,471,4,Japan,JP,JPN,126860299,Asia,5.82372898
18/10/2020,18,10,2020,593,9,Japan,JP,JPN,126860299,Asia,5.76776191
17/10/2020,17,10,2020,632,11,Japan,JP,JPN,126860299,Asia,5.75042
16/10/2020,16,10,2020,721,4,Japan,JP,JPN,126860299,Asia,5.68814677
15/10/2020,15,10,2020,570,8,Japan,JP,JPN,126860299,Asia,6.06966881
14/10/2020,14,10,2020,467,4,Japan,JP,JPN,126860299,Asia,5.62035566
13/10/2020,13,10,2020,326,5,Japan,JP,JPN,126860299,Asia,5.65898083
12/10/2020,12,10,2020,435,2,Japan,JP,JPN,126860299,Asia,5.68814677
11/10/2020,11,10,2020,679,3,Japan,JP,JPN,126860299,Asia,5.69287638
10/10/2020,10,10,2020,594,8,Japan,JP,JPN,126860299,Asia,5.65819256
9/10/2020,9,10,2020,619,3,Japan,JP,JPN,126860299,Asia,5.62981489
8/10/2020,8,10,2020,477,8,Japan,JP,JPN,126860299,Asia,5.50132709
7/10/2020,7,10,2020,496,3,Japan,JP,JPN,126860299,Asia,5.34052028
6/10/2020,6,10,2020,308,3,Japan,JP,JPN,126860299,Asia,5.20966768
5/10/2020,5,10,2020,400,2,Japan,JP,JPN,126860299,Asia,5.58251877
4/10/2020,4,10,2020,571,7,Japan,JP,JPN,126860299,Asia,5.2672113
3/10/2020,3,10,2020,553,12,Japan,JP,JPN,126860299,Asia,5.27745879
2/10/2020,2,10,2020,1205,14,Japan,JP,JPN,126860299,Asia,5.29795378
1/10/2020,1,10,2020,0,0,Japan,JP,JPN,126860299,Asia,4.73040033
30/09/2020,30,9,2020,516,7,Japan,JP,JPN,126860299,Asia,5.17261906
29/09/2020,29,9,2020,363,9,Japan,JP,JPN,126860299,Asia,5.15212407
28/09/2020,28,9,2020,441,3,Japan,JP,JPN,126860299,Asia,5.10325141
27/09/2020,27,9,2020,635,5,Japan,JP,JPN,126860299,Asia,5.10167487
26/09/2020,26,9,2020,558,8,Japan,JP,JPN,126860299,Asia,5.13241735
25/09/2020,25,9,2020,456,12,Japan,JP,JPN,126860299,Asia,5.19942019
24/09/2020,24,9,2020,273,8,Japan,JP,JPN,126860299,Asia,5.37599237
23/09/2020,23,9,2020,330,4,Japan,JP,JPN,126860299,Asia,5.55098802
22/09/2020,22,9,2020,781,8,Japan,JP,JPN,126860299,Asia,5.67868755
21/09/2020,21,9,2020,0,0,Japan,JP,JPN,126860299,Asia,5.36101527
20/09/2020,20,9,2020,584,5,Japan,JP,JPN,126860299,Asia,5.70548868
19/09/2020,19,9,2020,579,13,Japan,JP,JPN,126860299,Asia,5.67316967
18/09/2020,18,9,2020,485,9,Japan,JP,JPN,126860299,Asia,5.69602946
17/09/2020,17,9,2020,561,12,Japan,JP,JPN,126860299,Asia,5.84107089
16/09/2020,16,9,2020,490,10,Japan,JP,JPN,126860299,Asia,5.87023683
15/09/2020,15,9,2020,301,9,Japan,JP,JPN,126860299,Asia,5.96404081
14/09/2020,14,9,2020,439,3,Japan,JP,JPN,126860299,Asia,6.14218953
13/09/2020,13,9,2020,674,16,Japan,JP,JPN,126860299,Asia,6.26988905
12/9/2020,12,9,2020,643,11,Japan,JP,JPN,126860299,Asia,6.40152992
11/9/2020,11,9,2020,680,6,Japan,JP,JPN,126860299,Asia,6.56470154
10/9/2020,10,9,2020,495,13,Japan,JP,JPN,126860299,Asia,6.74206199
9/9/2020,9,9,2020,492,16,Japan,JP,JPN,126860299,Asia,7.0187443
8/9/2020,8,9,2020,378,14,Japan,JP,JPN,126860299,Asia,7.18349245
7/9/2020,7,9,2020,437,6,Japan,JP,JPN,126860299,Asia,7.96309017
6/9/2020,6,9,2020,543,8,Japan,JP,JPN,126860299,Asia,7.62413464
5/9/2020,5,9,2020,608,19,Japan,JP,JPN,126860299,Asia,7.99540919
4/9/2020,4,9,2020,669,11,Japan,JP,JPN,126860299,Asia,8.31386973
3/9/2020,3,9,2020,598,12,Japan,JP,JPN,126860299,Asia,8.74820577
2/9/2020,2,9,2020,609,11,Japan,JP,JPN,126860299,Asia,9.02646462
1/9/2020,1,9,2020,527,17,Japan,JP,JPN,126860299,Asia,9.80133272
31/08/2020,31,8,2020,601,15,Japan,JP,JPN,126860299,Asia,10.17891342
30/08/2020,30,8,2020,841,9,Japan,JP,JPN,126860299,Asia,9.89277189
29/08/2020,29,8,2020,850,17,Japan,JP,JPN,126860299,Asia,10.12609942
28/08/2020,28,8,2020,905,12,Japan,JP,JPN,126860299,Asia,11.08305759
27/08/2020,27,8,2020,846,17,Japan,JP,JPN,126860299,Asia,11.21233366
26/08/2020,26,8,2020,701,13,Japan,JP,JPN,126860299,Asia,11.28012476
25/08/2020,25,8,2020,1367,16,Japan,JP,JPN,126860299,Asia,11.73180271
24/08/2020,24,8,2020,7,4,Japan,JP,JPN,126860299,Asia,10.84973006
23/08/2020,23,8,2020,1014,7,Japan,JP,JPN,126860299,Asia,11.79565248
22/08/2020,22,8,2020,1012,14,Japan,JP,JPN,126860299,Asia,12.05578114
21/08/2020,21,8,2020,1220,11,Japan,JP,JPN,126860299,Asia,12.53820157
20/08/2020,20,8,2020,951,16,Japan,JP,JPN,126860299,Asia,12.79990677
19/08/2020,19,8,2020,1592,14,Japan,JP,JPN,126860299,Asia,12.94415994
18/08/2020,18,8,2020,1006,16,Japan,JP,JPN,126860299,Asia,12.69112569
17/08/2020,17,8,2020,238,10,Japan,JP,JPN,126860299,Asia,13.30597526
16/08/2020,16,8,2020,1137,3,Japan,JP,JPN,126860299,Asia,14.68781025
15/08/2020,15,8,2020,2064,13,Japan,JP,JPN,126860299,Asia,15.13869993
14/08/2020,14,8,2020,1069,10,Japan,JP,JPN,126860299,Asia,13.98309805
13/08/2020,13,8,2020,932,4,Japan,JP,JPN,126860299,Asia,14.17701215
12/8/2020,12,8,2020,1274,7,Japan,JP,JPN,126860299,Asia,14.32993627
11/8/2020,11,8,2020,248,4,Japan,JP,JPN,126860299,Asia,14.38511508
10/8/2020,10,8,2020,1207,7,Japan,JP,JPN,126860299,Asia,14.18962445
9/8/2020,9,8,2020,1344,1,Japan,JP,JPN,126860299,Asia,13.71666324
8/8/2020,8,8,2020,1624,6,Japan,JP,JPN,126860299,Asia,13.12703827
7/8/2020,7,8,2020,1552,7,Japan,JP,JPN,126860299,Asia,12.50115294
6/8/2020,6,8,2020,1134,4,Japan,JP,JPN,126860299,Asia,12.00848502
5/8/2020,5,8,2020,1271,6,Japan,JP,JPN,126860299,Asia,11.6868714
4/8/2020,4,8,2020,1786,5,Japan,JP,JPN,126860299,Asia,11.13193025
3/8/2020,3,8,2020,1991,1,Japan,JP,JPN,126860299,Asia,10.22857435
2/8/2020,2,8,2020,1709,4,Japan,JP,JPN,126860299,Asia,9.01700539
1/8/2020,1,8,2020,598,1,Japan,JP,JPN,126860299,Asia,8.07187125
31/07/2020,31,7,2020,1315,2,Japan,JP,JPN,126860299,Asia,8.11995564
30/07/2020,30,7,2020,1126,3,Japan,JP,JPN,126860299,Asia,7.54294297
29/07/2020,29,7,2020,1344,4,Japan,JP,JPN,126860299,Asia,6.95647107
28/07/2020,28,7,2020,0,0,Japan,JP,JPN,126860299,Asia,6.12405935
27/07/2020,27,7,2020,607,0,Japan,JP,JPN,126860299,Asia,6.40152992
26/07/2020,26,7,2020,596,3,Japan,JP,JPN,126860299,Asia,6.21155717
25/07/2020,25,7,2020,830,1,Japan,JP,JPN,126860299,Asia,6.03577326
24/07/2020,24,7,2020,927,2,Japan,JP,JPN,126860299,Asia,5.70470041
23/07/2020,23,7,2020,726,1,Japan,JP,JPN,126860299,Asia,5.24829285
22/07/2020,22,7,2020,567,1,Japan,JP,JPN,126860299,Asia,4.83129872
21/07/2020,21,7,2020,640,3,Japan,JP,JPN,126860299,Asia,4.53648623
20/07/2020,20,7,2020,454,0,Japan,JP,JPN,126860299,Asia,4.19437763
19/07/2020,19,7,2020,510,0,Japan,JP,JPN,126860299,Asia,4.03593562
18/07/2020,18,7,2020,659,0,Japan,JP,JPN,126860299,Asia,3.82310308
17/07/2020,17,7,2020,583,0,Japan,JP,JPN,126860299,Asia,3.47232352
16/07/2020,16,7,2020,382,1,Japan,JP,JPN,126860299,Asia,3.16568701
15/07/2020,15,7,2020,288,2,Japan,JP,JPN,126860299,Asia,2.98359694
14/07/2020,14,7,2020,352,0,Japan,JP,JPN,126860299,Asia,2.85905049
13/07/2020,13,7,2020,366,0,Japan,JP,JPN,126860299,Asia,2.67380735
12/7/2020,12,7,2020,373,0,Japan,JP,JPN,126860299,Asia,2.45309212
11/7/2020,11,7,2020,410,0,Japan,JP,JPN,126860299,Asia,2.23237689
10/7/2020,10,7,2020,348,1,Japan,JP,JPN,126860299,Asia,1.9880136
9/7/2020,9,7,2020,197,1,Japan,JP,JPN,126860299,Asia,1.78227548
8/7/2020,8,7,2020,193,2,Japan,JP,JPN,126860299,Asia,1.69241285
7/7/2020,7,7,2020,206,1,Japan,JP,JPN,126860299,Asia,1.58678485
6/7/2020,6,7,2020,253,0,Japan,JP,JPN,126860299,Asia,1.46539147
5/7/2020,5,7,2020,240,0,Japan,JP,JPN,126860299,Asia,1.35818693
4/7/2020,4,7,2020,214,1,Japan,JP,JPN,126860299,Asia,1.16900245
3/7/2020,3,7,2020,194,1,Japan,JP,JPN,126860299,Asia,1.0468208
2/7/2020,2,7,2020,151,1,Japan,JP,JPN,126860299,Asia,0.95065202
1/7/2020,1,7,2020,130,2,Japan,JP,JPN,126860299,Asia,0.8631542
30/06/2020,30,6,2020,117,0,Japan,JP,JPN,126860299,Asia,0.79299829
29/06/2020,29,6,2020,86,1,Japan,JP,JPN,126860299,Asia,0.76777369
28/06/2020,28,6,2020,93,0,Japan,JP,JPN,126860299,Asia,0.7575262
27/06/2020,27,6,2020,100,2,Japan,JP,JPN,126860299,Asia,0.72126584
26/06/2020,26,6,2020,87,1,Japan,JP,JPN,126860299,Asia,0.68185241
25/06/2020,25,6,2020,83,5,Japan,JP,JPN,126860299,Asia,0.64480378
24/06/2020,24,6,2020,59,8,Japan,JP,JPN,126860299,Asia,0.61169649
23/06/2020,23,6,2020,52,2,Japan,JP,JPN,126860299,Asia,0.59750766
22/06/2020,22,6,2020,117,1,Japan,JP,JPN,126860299,Asia,0.58489536
21/06/2020,21,6,2020,0,0,Japan,JP,JPN,126860299,Asia,0.51868079
20/06/2020,20,6,2020,59,17,Japan,JP,JPN,126860299,Asia,0.548635
19/06/2020,19,6,2020,72,0,Japan,JP,JPN,126860299,Asia,0.53286963
18/06/2020,18,6,2020,40,4,Japan,JP,JPN,126860299,Asia,0.51237464
17/06/2020,17,6,2020,41,4,Japan,JP,JPN,126860299,Asia,0.50606849
16/06/2020,16,6,2020,85,2,Japan,JP,JPN,126860299,Asia,0.51789252
15/06/2020,15,6,2020,73,0,Japan,JP,JPN,126860299,Asia,0.48715004
14/06/2020,14,6,2020,47,1,Japan,JP,JPN,126860299,Asia,0.4556193
13/06/2020,13,6,2020,50,2,Japan,JP,JPN,126860299,Asia,0.4556193
12/6/2020,12,6,2020,40,2,Japan,JP,JPN,126860299,Asia,0.4832087
11/6/2020,11,6,2020,41,1,Japan,JP,JPN,126860299,Asia,0.50528022
10/6/2020,10,6,2020,41,3,Japan,JP,JPN,126860299,Asia,0.47296121
9/6/2020,9,6,2020,36,0,Japan,JP,JPN,126860299,Asia,0.46271371
8/6/2020,8,6,2020,33,0,Japan,JP,JPN,126860299,Asia,0.46744333
7/6/2020,7,6,2020,38,2,Japan,JP,JPN,126860299,Asia,0.46586679
6/6/2020,6,6,2020,39,7,Japan,JP,JPN,126860299,Asia,0.44694834
5/6/2020,5,6,2020,46,4,Japan,JP,JPN,126860299,Asia,0.43433604
4/6/2020,4,6,2020,32,3,Japan,JP,JPN,126860299,Asia,0.46823159
3/6/2020,3,6,2020,56,6,Japan,JP,JPN,126860299,Asia,0.47374947
2/6/2020,2,6,2020,46,2,Japan,JP,JPN,126860299,Asia,0.4453718
1/6/2020,1,6,2020,33,1,Japan,JP,JPN,126860299,Asia,0.45640756
31/05/2020,31,5,2020,47,5,Japan,JP,JPN,126860299,Asia,0.44616007
30/05/2020,30,5,2020,85,12,Japan,JP,JPN,126860299,Asia,0.44694834
29/05/2020,29,5,2020,68,16,Japan,JP,JPN,126860299,Asia,0.41462932
28/05/2020,28,5,2020,0,0,Japan,JP,JPN,126860299,Asia,0.45088968
27/05/2020,27,5,2020,28,12,Japan,JP,JPN,126860299,Asia,0.49424446
